# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu,,,,,,,
# Mon Mar 16 21:25:09 2020,,,,,,,
#,,,,,,,
# User preference: *,,,,,,,
#,,,,,,,
# CONSTRAINT:  order by pl_imppar desc,,,,,,,
#,,,,,,,
# COLUMN kepid:          KepID,,,,,,,
# COLUMN pl_name:     KOI Name,,,,,,,
# COLUMN pl_orbper:     Orbital Period [days],,,,,,,
# COLUMN pl_imppar:     Impact Parameter,,,,,,,
# COLUMN pl_trandur:   Transit Duration [hrs],,,,,,,
# COLUMN pl_rade:       Planetary Radius [Earth radii],,,,,,,
# COLUMN pl_orbsmax:        Orbit Semi-Major Axis [au],,,,,,,
# COLUMN st_rad:       Stellar Radius [Solar radii],,,,,,,
#,,,,,,,
kepid,pl_name,pl_orbper,pl_imppar,pl_trandur,pl_rade,pl_orbsmax,st_rad
8890783,K00464.02,5.350193,0.388984793,2.309,2.5,0.057,0.9
2573056,K02648.01,0.6317976,0.388644017,1.1391,1.55,0.015,1.17
12115188,K02396.01,0.49543439,0.388303241,1.2649,1.6,0.012,0.89
5174858,K02532.01,7.971054,0.387962465,1.3588,1.63,0.072,0.74
9836959,K01715.01,105.0129,0.387621689,6.2533,1.88,0.43,1.05
10328458,K02214.01,2.352237,0.387280913,1.7838,1.13,0.03,0.646
8492026,K02016.01,4.30643,0.386940137,4.0727,1.5,0.053,0.91
11121752,K02333.01,3.930873,0.386599361,2.9222,1.36,0.051,1.34
9412760,K01977.01,9.387512,0.386258585,1.4849,1.24,0.074,0.58
8973129,K02286.01,24.17534,0.385917809,3.1746,1.85,0.158,0.8
8165946,K02105.01,6.421928,0.385577034,2.7147,1.36,0.07,1.02
9480310,K01470.01,15.4341,0.385236258,4.1593,3.5,0.122,0.79
5438099,K01567.02,4.646195,0.384895482,2.3324,2.01,0.053,0.88
8564587,K01270.01,5.729319,0.384554706,1.1185,2.23,0.059,0.74
3218908,K01108.02,1.475316,0.38421393,2.3363,1.01,0.025,0.81
8559644,K00139.02,3.34184,0.383873154,2.9021,1.49,0.046,1.16
6678383,K00111.03,51.75627,0.383532378,7.3856,2.36,0.253,0.93
11673802,K01894.01,5.288016,0.383191602,8.798,17.1,0.077,9
8494263,K01255.01,78.92509,0.382850826,7.5842,7.2,0.356,0.66
7132798,K00220.01,2.4220796,0.38251005,2.6259,3.62,0.034,0.81
4552729,K02691.01,97.4553,0.382169274,7.0662,3.07,0.363,0.646
8552202,K00914.01,3.886609,0.381828498,3.2262,1.98,0.048,0.85
10794087,K01316.01,7.64951,0.381487722,6.4539,1.47,0.082,1.84
8352537,K00420.01,6.0103736,0.381146946,2.2123,3.65,0.058,0.687
11623629,K00365.01,81.73747,0.38080617,6.7755,2.29,0.349,0.87
3328080,K03075.01,4.76559,0.380465394,2.1288,0.74,0.051,0.84
10916600,K02623.01,5.57661,0.380124618,4.0256,0.95,0.066,1.185
11283615,K02816.01,1.2895886,0.379783842,1.3303,1.38,0.022,0.78
6149910,K02469.01,131.1897,0.379443067,7.2449,2.01,0.448,0.68
10601465,K02902.01,138.612,0.379102291,13.7904,0.54,0.483,0.69
8680979,K01891.02,8.2598,0.378761515,2.6089,1.26,0.074,0.69
9003401,K02319.01,21.10354,0.378420739,1.9631,1.72,0.158,1.24
6062929,K02315.01,22.1339,0.378079963,2.0793,2.02,0.144,0.72
10426656,K01161.01,6.057428,0.377739187,3.7863,1.7,0.06,0.84
7512982,K01480.02,7.00433,0.377398411,2.5753,1.1,0.066,0.7
12470844,K00790.02,60.41916,0.377057635,4.969,2.4,0.286,0.751
7825899,K00896.01,16.23952,0.376716859,4.0996,4.53,0.122,0.874
5003117,K00405.01,37.613572,0.376376083,7.1786,15.3,0.211,0.88
5094751,K00123.01,6.481674,0.376035307,3.6334,2.64,0.069,1.43
5088536,K00282.02,8.457422,0.375694531,3.3331,1.03,0.08,1.11
6707835,K00666.01,22.24818,0.375353755,3.9045,2.57,0.159,1.02
9002278,K00701.01,18.164064,0.375012979,2.9621,1.91,0.117,0.601
9880467,K00326.01,8.973505,0.374672203,3.0721,36.2,0.105,12.4
6508221,K00416.01,18.208009,0.374331427,3.8016,3,0.127,0.73
1995519,K02634.01,19.9399,0.373990651,3.9117,2.45,0.141,0.83
9474493,K02574.01,0.5125809,0.373649875,1.5608,1.33,0.012,0.8
12469800,K02543.01,1.301993,0.3733091,1.4482,1.36,0.021,0.739
8547429,K02658.01,11.65975,0.372968324,3.9698,1.14,0.102,0.94
9283156,K02657.01,5.224152,0.372627548,2.8363,0.6,0.057,0.8
9278725,K02223.01,1.1044547,0.372286772,1.101,1.54,0.019,0.726
11457726,K02047.01,6.221632,0.371945996,3.209,1.72,0.071,1.25
11460462,K02110.01,5.037282,0.37160522,1.9522,1.14,0.061,1.27
10928043,K01315.01,6.846337,0.371264444,3.4323,1.47,0.074,1.145
10485069,K01171.01,0.4452773,0.370923668,2.0178,1.33,0.012,0.99
5636648,K01565.01,0.46674288,0.370582892,1.0284,2.7,0.012,0.87
10790387,K01288.01,117.93119,0.370242116,5.7641,10.87,0.495,1.134
4471747,K01656.01,51.39,0.36990134,5.4233,2.2,0.274,1.04
11337372,K01650.01,6.53251,0.369560564,3.6448,2.23,0.068,0.85
6545358,K01233.01,1.17153673,0.369219788,1.2314,5.2,0.024,1.32
6312314,K01625.01,1.221198,0.368879012,1.8688,1.17,0.022,1.06
7211141,K01355.01,51.92981,0.368538236,5.2922,5.2,0.269,0.85
3440861,K01219.01,3.50376,0.36819746,3.164,0.62,0.041,0.76
9605514,K00945.01,25.84723,0.367856684,6.1635,2.55,0.179,1.07
6678383,K00111.02,23.66834,0.367515908,5.7564,2.05,0.15,0.93
11074835,K02533.01,6.0331,0.367175133,9.7417,3.12,0.072,3.04
9579641,K00115.02,7.125967,0.366834357,2.8255,1.91,0.077,1.35
9881662,K00327.01,3.254282,0.366493581,2.9911,1.53,0.046,1.166
7132798,K00220.02,4.12502,0.366152805,3.0338,0.87,0.049,0.81
5972334,K00191.02,2.4183985,0.365812029,2.0722,2.3,0.034,0.88
3656121,K00386.02,76.7324,0.365471253,5.8936,3.1,0.364,1.12
9471974,K00119.01,49.18431,0.365130477,11.4739,3.9,0.252,0.94
12504988,K00181.01,5.0939389,0.364789701,3.8264,17.3,0.06,1.02
7033671,K00670.01,9.489383,0.364448925,3.4906,1.77,0.085,1.06
5440317,K03141.01,2.319426,0.364108149,1.6555,0.88,0.033,0.84
6289650,K00415.01,166.78821,0.363767373,6.0104,7.9,0.6,1.11
8022244,K00519.01,11.90362,0.363426597,4.2566,2.5,0.104,0.95
4833135,K00498.01,8.66142,0.363085821,4.0081,0.76,0.086,1.04
2446113,K00379.02,23.13571,0.362745045,3.1404,2.02,0.174,1.66
6029239,K00304.02,5.51835,0.362404269,2.9015,1.16,0.065,1.85
3966801,K00494.01,25.69597,0.362063493,3.9191,2.37,0.157,0.688
8355239,K00574.02,10.40006,0.361722717,3.3977,1.17,0.087,0.72
9753154,K02457.01,3.704297,0.361381941,3.1864,1.14,0.052,1.59
10597693,K02958.01,31.60854,0.361041166,3.7172,2.1,0.205,1.08
9730163,K02704.02,2.984151,0.36070039,1.499,1.96,0.024,0.27
5128673,K02698.01,87.97294,0.360359614,14.7496,2.9,0.385,0.88
3654095,K02667.01,1.3035726,0.360018838,1.039,1.62,0.024,0.95
8162790,K01712.01,10.161102,0.359678062,3.117,3.3,0.092,0.98
11670125,K02355.01,1.216997,0.359337286,1.369,1.45,0.02,0.677
9086251,K02367.01,6.89204,0.35899651,1.6216,1.12,0.074,1.17
9334893,K02298.01,16.66733,0.358655734,3.4167,1,0.114,0.7
10676014,K01797.01,16.781774,0.358314958,3.7677,2.2,0.115,0.7
6946199,K01359.01,37.10064,0.357974182,5.6582,3.5,0.222,0.92
8395660,K00116.03,6.165,0.357633406,2.7464,0.81,0.066,1.04
4833421,K00232.04,37.99441,0.35729263,6.7926,1.85,0.226,0.97
5790807,K00259.01,79.996223,0.356951854,6.6285,29,0.404,1.83
6062088,K00658.01,3.1626947,0.356611078,1.9352,2.1,0.042,0.91
4563268,K00627.01,7.751908,0.356270302,3.5763,2.51,0.082,1.199
10225800,K00729.01,1.4237997,0.355929526,1.5179,4.4,0.025,0.89
6388770,K03035.01,21.3412,0.35558875,10.7326,1.42,0.159,1.39
10513530,K00533.01,16.549414,0.355247974,4.1569,2.4,0.118,0.87
9650989,K03095.01,3.423896,0.354907199,1.9199,1.13,0.045,0.92
3834322,K02763.01,0.4984334,0.354566423,1.0217,1.05,0.011,0.654
5436338,K02835.01,6.309229,0.354225647,1.3516,1.71,0.058,0.609
6842807,K02921.01,16.6147,0.353884871,2.8378,1.54,0.119,0.79
5213902,K01941.01,1.1948118,0.353544095,1.4585,1.5,0.023,1.02
8127586,K01752.01,16.60951,0.353203319,3.4761,2,0.129,1.05
10723367,K02236.01,19.98795,0.352862543,3.14,2.3,0.143,0.88
7102316,K02028.02,37.05302,0.352521767,4.9959,2.8,0.211,0.85
9886255,K01846.01,105.9577,0.352180991,7.1837,3.74,0.413,0.73
3326377,K01830.01,13.227123,0.351840215,3.3218,2.42,0.1,0.8
10010440,K02309.01,53.59923,0.351499439,6.84,2.8,0.291,1.08
11922722,K02301.01,3.512883,0.351158663,3.3613,1.14,0.043,0.95
3546060,K02126.01,9.69323,0.350817887,2.6561,2.4,0.082,0.72
4136466,K01344.01,4.487548,0.350477111,2.6906,1.1,0.054,0.95
3859079,K01199.01,53.52939,0.350136335,5.6805,2.26,0.254,0.695
5542466,K01590.02,2.355788,0.349795559,1.6973,1.18,0.031,0.71
5184709,K01670.01,10.57906,0.349454783,1.638,2.04,0.099,1.06
10925104,K00156.02,5.188548,0.349114007,2.4914,1.18,0.052,0.654
7841925,K01499.02,0.840649,0.348773232,1.5536,0.66,0.016,0.92
3832474,K00806.01,143.21515,0.348432456,9.5123,9.37,0.53,0.94
9480189,K00941.02,2.382666,0.34809168,1.8525,2,0.032,0.75
9466668,K00939.01,3.388008,0.347750904,2.7145,1.54,0.044,0.89
6678383,K00111.01,11.427512,0.347410128,4.5865,2.14,0.092,0.93
11498128,K02296.01,106.249,0.347069352,13.6667,2.2,0.439,1
3642289,K00301.01,6.002551,0.346728576,3.9413,1.73,0.068,1.21
10982872,K00343.03,41.80925,0.3463878,7.4627,1.58,0.235,1.14
11342550,K01421.01,485,0.346047024,22.5996,9.4,1.193,0.96
6046540,K00200.01,7.3407239,0.345706248,2.9711,8.6,0.074,0.91
11618601,K03022.02,5.053618,0.345365472,2.2403,1.17,0.057,0.86
8822216,K00581.01,6.996922,0.345024696,2.7231,3.06,0.07,0.83
8681833,K02865.01,1.3115613,0.34468392,1.9981,1.12,0.023,0.89
12314973,K00279.01,28.454899,0.344343144,8.1448,5.1,0.193,1.31
6438099,K02976.01,21.613185,0.344002368,1.74,2.5,0.145,0.759
9950316,K02947.01,57.1036,0.343661592,10.3253,1.15,0.284,0.82
4242147,K01934.01,28.78281,0.343320816,3.4444,1.75,0.161,0.592
11705004,K02199.01,9.033401,0.34298004,2.6562,2.1,0.08,0.74
11069176,K02007.01,15.3791,0.342639265,4.5855,1.51,0.122,1.05
10384798,K01997.01,38.50519,0.342298489,5.7237,2.5,0.226,0.94
4466677,K01338.03,21.01086,0.341957713,4.6682,1.21,0.147,0.98
5371776,K01557.01,3.2957058,0.341616937,1.8417,2.8,0.038,0.67
11954842,K01530.01,12.98497,0.341276161,3.4568,1.89,0.112,1.09
8018547,K00902.01,83.91089,0.340935385,6.6443,5.43,0.321,0.599
7825899,K00896.02,6.308207,0.340594609,3.0319,3.22,0.065,0.874
10141900,K01082.03,1.196577,0.340253833,1.2406,1.02,0.021,0.73
9466668,K00939.03,1.620436,0.339913057,2.1337,1.11,0.027,0.89
10227020,K00730.01,14.7884,0.339572281,6.0849,3,0.116,1.03
8753657,K00321.02,4.62339,0.339231505,2.9832,0.84,0.054,1.11
6752502,K00667.01,4.305218,0.338890729,2.7209,6.36,0.044,0.668
9880467,K00326.02,108.5277,0.338549953,7.2133,30,0.555,12.4
11568987,K00354.02,7.378776,0.338209177,3.3025,1.22,0.076,1.044
11568987,K00354.01,15.959946,0.337868401,4.35,2.36,0.128,1.044
7977197,K00459.02,6.919723,0.337527625,3.3392,1.34,0.07,0.98
12208631,K02449.01,53.357,0.337186849,6.1756,2.6,0.281,0.89
9209624,K02443.02,11.83728,0.336846073,3.5081,1.02,0.106,1.09
7047363,K02432.01,31.05745,0.336505298,3.4887,2.12,0.185,0.78
9777251,K02600.01,1.332557,0.336164522,3.6557,1.3,0.024,1.13
7446631,K02598.01,29.22604,0.335823746,5.2517,1.3,0.187,1
10397751,K02859.02,2.005409,0.33548297,1.8684,0.67,0.029,0.88
9827149,K02586.02,5.97108,0.335142194,2.4008,1.23,0.065,0.89
8494617,K02389.01,22.92272,0.334801418,7.3618,1.47,0.164,1.22
9475552,K02694.02,6.566075,0.334460642,1.8487,1.4,0.06,0.65
7879433,K02527.01,1.3858,0.334119866,1.6757,0.57,0.021,0.581
5695524,K01897.01,59.77049,0.33377909,4.2181,2.7,0.307,1.09
6382217,K02036.01,8.410953,0.333438314,2.2584,1.51,0.066,0.528
3648437,K01861.01,17.50439,0.333097538,4.2422,2.48,0.136,1
10132832,K02313.01,16.07677,0.332756762,2.2811,2.1,0.125,0.91
10470616,K02112.01,4.157131,0.332415986,1.8769,1.12,0.054,1.224
5474613,K01599.01,20.41724,0.33207521,5.4039,1.9,0.143,0.92
5301750,K01589.04,4.224488,0.331734434,3.1604,1.24,0.051,1.03
11014932,K01432.04,38.28437,0.331393658,5.4082,1.64,0.223,0.9
9425139,K01411.01,305.0565,0.331052882,6.186,7.05,0.922,1.097
5972334,K00191.04,38.65154,0.330712106,5.3303,2.3,0.218,0.88
6390824,K01234.01,0.97354602,0.330371331,1.5944,3.9,0.02,0.98
7512982,K01480.01,20.38164,0.330030555,3.9163,2.7,0.135,0.7
8240904,K01070.01,6.6184,0.329689779,3.6211,2.45,0.07,1.02
10601284,K00749.01,5.349569,0.329349003,3.1011,2.37,0.058,0.81
10386984,K00739.01,1.2870749,0.329008227,1.5217,1.48,0.019,0.538
5780885,K00097.01,4.88548917,0.328667451,5.2295,16.1,0.061,1.78
7046804,K00205.01,11.7201189,0.328326675,2.9425,7.7,0.093,0.77
5728139,K00206.01,5.3340867,0.327985899,6.4086,8.1,0.06,1.14
10723750,K00209.02,18.795909,0.327645123,7.2427,5.74,0.146,1.135
6442340,K00664.03,23.44194,0.327304347,6.2338,1.3,0.161,1.27
4656049,K00629.01,40.69944,0.326963571,6.7883,3.1,0.249,1.5
9950612,K00719.03,45.90403,0.326622795,2.8193,1.18,0.225,0.655
5978361,K00558.01,9.178475,0.326282019,2.1613,2.2,0.083,0.8
6945786,K03136.01,2.391612,0.325941243,1.9619,1.07,0.032,0.723
5351250,K00408.03,30.82701,0.325600467,4.8611,2.6,0.191,0.94
9837685,K02461.01,13.71206,0.325259691,2.3655,2.2,0.111,0.8
9899181,K02867.02,18.94,0.324918915,5.6448,0.24,0.124,0.761
9827149,K02586.01,2.131925,0.324578139,1.7266,1.5,0.033,0.89
5374403,K02556.01,40.8364,0.324237364,5.1979,1.37,0.229,0.86
9395719,K02472.01,2.60755,0.323896588,1.3575,1.9,0.038,0.96
9369366,K02905.01,36.00549,0.323555812,3.6574,1.9,0.242,1.74
10158418,K01784.01,5.0074099,0.323215036,1.2441,5.2,0.057,0.89
6382217,K02036.02,5.7953,0.32287426,1.9734,0.98,0.052,0.528
5546761,K02160.01,17.67089,0.322533484,6.2978,1.78,0.132,0.87
2693736,K01976.01,12.124,0.322192708,3.3502,2.1,0.096,0.77
11760959,K01484.01,3.470194,0.321851932,2.4037,2.08,0.042,0.79
4275191,K00813.01,3.8959309,0.321511156,2.3271,7.7,0.047,0.81
12470844,K00790.01,8.472396,0.32117038,2.6981,2.46,0.077,0.751
8280511,K01151.01,10.43549,0.320829604,3.5509,1.46,0.091,0.97
10122255,K01086.01,27.66556,0.320488828,6.7058,2.27,0.181,1.05
8644288,K00137.01,7.6415706,0.320148052,3.4533,4.75,0.075,0.978
8738735,K00693.02,15.66039,0.319807276,7.1008,2.16,0.128,1.07
8176650,K00960.01,15.8011078,0.3194665,6.3118,15.1,0.117,0.76
4827723,K00632.01,7.238519,0.319125724,3.1488,1.46,0.071,0.901
9597345,K00711.03,124.5231,0.318784948,9.7758,2.83,0.491,1.059
9716391,K03025.01,13.18309,0.318444172,3.5096,1.6,0.106,0.68
10717241,K00430.02,9.34037,0.318103397,2.1373,0.77,0.073,0.559
10617638,K03016.01,0.7108964,0.317762621,1.1796,1.03,0.015,0.97
5683743,K00412.01,4.1470198,0.317421845,2.9389,6.6,0.049,1.16
10665043,K03080.01,185.01,0.317081069,17.9601,1.12,0.606,0.73
9844088,K00470.01,3.7508299,0.316740293,1.9921,4.2,0.046,0.84
11100383,K00346.01,12.924909,0.316399517,2.5937,2.4,0.1,0.768
7008149,K02918.01,0.51555255,0.316058741,1.3158,4.2,0.012,0.87
12301181,K02059.01,6.147313,0.315717965,2.6919,0.83,0.058,0.667
6871071,K02220.03,1.897828,0.315377189,2.732,1.16,0.03,0.97
9634821,K02037.02,5.477102,0.315036413,1.4682,2.7,0.06,1.14
6356207,K02021.01,3.764162,0.314695637,2.0271,1.57,0.044,0.64
3661886,K02279.02,12.50948,0.314354861,4.1358,1.16,0.109,1.01
10730034,K01305.02,6.18677,0.314014085,2.8247,1.13,0.063,0.76
11497958,K01422.04,63.33828,0.313673309,3.6048,1.61,0.249,0.5
8804283,K01276.01,22.78983,0.313332533,5.251,2.02,0.153,0.82
9636135,K01498.02,2.421496,0.312991757,2.6475,1.35,0.036,0.95
5880320,K01060.04,8.1938,0.312650981,4.6738,1.46,0.086,1.24
12066335,K00784.01,19.27147,0.312310205,2.9239,1.93,0.117,0.551
5531576,K00837.01,7.953558,0.31196943,2.6453,1.99,0.071,0.661
9451706,K00271.02,29.392404,0.311628654,6.896,2.33,0.202,1.27
3935914,K00809.01,1.59474469,0.311287878,1.9519,12.1,0.027,0.96
9410930,K00196.01,1.85555773,0.310947102,2.3354,9.4,0.029,0.89
11037335,K01435.01,40.71524,0.310606326,8.6493,2.26,0.234,0.93
7109675,K00872.02,6.766579,0.31026555,2.9135,1.48,0.066,0.76
8962094,K00700.04,68.1603,0.309924774,5.6308,1.8,0.324,1.07
8161561,K00688.01,3.275783,0.309583998,2.9924,2.28,0.046,1.35
12302530,K00438.01,5.931217,0.309243222,2.267,1.9,0.055,0.606
8709688,K03019.01,4.179393,0.308902446,2.594,1.53,0.048,1.06
11669239,K00542.02,13.81752,0.30856167,3.6904,1.52,0.109,1.04
5351250,K00408.04,3.428129,0.308220894,2.3375,1.3,0.044,0.94
9714550,K03048.01,4.732914,0.307880118,1.668,1.08,0.054,0.82
9636563,K02892.01,10.635946,0.307539342,3.0202,1.26,0.092,0.8
12254378,K02387.01,2.032324,0.307198566,1.8563,1.62,0.032,0.97
8463346,K02529.01,16.79702,0.30685779,3.4541,1.77,0.111,0.579
5383248,K00261.01,16.238465,0.306517014,3.8551,2.65,0.125,1.017
9364290,K02374.01,5.26226,0.306176238,3.2174,1.35,0.057,1
11601584,K01831.02,4.385316,0.305835463,2.5868,1.04,0.05,0.75
9650808,K01970.02,125.5963,0.305494687,7.3551,3.1,0.479,0.96
4349442,K01803.01,4.539292,0.305153911,1.8752,1.8,0.048,0.71
3444588,K01202.01,0.9282974,0.304813135,1.2516,1.17,0.016,0.552
5371776,K01557.04,1.499142,0.304472359,1.407,1.06,0.023,0.67
8552565,K01277.01,1.06193123,0.304131583,2.1459,1.29,0.021,0.97
8583696,K01275.01,50.28578,0.303790807,6.3763,3.2,0.256,0.94
6543893,K01627.02,5.93916,0.303450031,2.3038,1.43,0.063,0.82
8240904,K01070.03,92.7557,0.303109255,8.9578,2.85,0.409,1.02
7434875,K00884.01,9.439451,0.302768479,2.9311,3.8,0.08,0.68
12366681,K00973.01,13.33387,0.302427703,6.5149,0.47,0.118,1.99
10682541,K00751.01,4.996777,0.302086927,2.0364,2.4,0.053,0.79
10063802,K01888.01,120.019,0.301746151,11.5435,4.3,0.519,1.41
9115800,K00421.01,4.4541913,0.301405375,2.3071,11.1,0.049,0.86
10614012,K01807.01,132.1405,0.301064599,25.9754,70.4,0.64,8.61
4833421,K00232.01,12.466071,0.300723823,5.0522,4.7,0.108,0.97
10489525,K00106.01,1.6122513,0.300383047,3.0177,5,0.031,2.41
9941859,K00528.01,9.576715,0.300042271,3.3828,2.9,0.085,1.05
5872150,K00414.02,5.922366,0.299701496,3.01,2.02,0.065,1.05
5351250,K00408.01,7.381996,0.29936072,3.117,3.7,0.073,0.94
6071903,K00306.01,24.307983,0.299019944,2.6209,2.29,0.161,0.871
5340644,K00503.01,8.22248,0.298679168,2.6696,2.13,0.067,0.557
6933567,K02643.01,9.082386,0.298338392,2.0118,1.38,0.08,0.76
9209624,K02443.01,6.79165,0.297997616,2.9972,1.2,0.073,1.09
11752906,K00253.02,20.61867,0.29765684,3.2054,1.18,0.12,0.522
9472074,K02735.01,0.5588406,0.297316064,0.8406,1.19,0.012,0.69
7605093,K02817.01,0.6340034,0.296975288,0.9257,1.31,0.014,0.68
11253827,K02672.02,42.99066,0.296634512,4.7047,3.5,0.228,1.04
6047072,K02100.01,4.271024,0.296293736,2.2909,1.29,0.052,0.93
8127607,K01919.01,16.609626,0.29595296,2.9336,2.1,0.119,0.75
12121470,K02142.01,1.8773533,0.295612184,1.8037,1.71,0.031,1.1
10482160,K01170.01,7.343692,0.295271408,1.1296,2.1,0.073,0.87
10858691,K01306.04,29.22144,0.294930632,4.0261,1.78,0.187,0.93
10730034,K01305.01,2.633893,0.294589856,2.1635,1.27,0.036,0.76
7174351,K01365.01,1.4870837,0.29424908,1.2623,1.57,0.025,0.81
6543893,K01627.01,10.29678,0.293908304,2.8158,2.14,0.091,0.82
8280511,K01151.03,5.24948,0.293567529,2.8576,0.7,0.058,0.97
6948054,K00869.01,7.490188,0.293226753,2.8144,2.7,0.069,0.8
10148521,K01084.01,1.2042737,0.292885977,1.4012,1.24,0.022,0.84
5972334,K00191.03,0.7085982,0.292545201,1.4539,1.24,0.015,0.88
5872150,K00414.01,20.3550856,0.292204425,5.289,17,0.147,1.05
9757613,K00250.01,12.283078,0.291863649,2.8563,3.08,0.09,0.577
8806123,K00523.02,36.85478,0.291522873,7.531,2.9,0.223,1.07
3937519,K00221.01,3.4130351,0.291182097,2.6424,4.8,0.042,0.76
4932348,K00819.01,38.0367485,0.290841321,3.7567,24,0.212,0.77
10005020,K00724.01,6.971058,0.290500545,3.8863,2.4,0.071,0.86
11709124,K00435.01,20.549751,0.290159769,5.4378,3.6,0.148,0.93
8197793,K03123.01,15.23128,0.289818993,4.3063,1.7,0.124,1
11394027,K00349.01,14.386786,0.289478217,2.1583,2.5,0.113,1.05
5621586,K02415.01,5.25408,0.289137441,2.917,1.82,0.06,0.89
8004903,K02594.01,11.2545,0.288796665,4.9138,2.4,0.098,1.09
11125613,K02485.01,9.99124,0.288455889,2.7683,1.57,0.083,0.75
8164257,K02073.02,6.475341,0.288115113,2.6178,1.7,0.061,0.72
3629967,K01901.01,85.6539,0.287774338,6.9469,2.07,0.388,0.96
9967771,K01875.01,9.917215,0.287433562,3.243,2.1,0.091,0.96
9351920,K02129.01,8.79631,0.287092786,3.5164,1.77,0.085,0.96
10362031,K02118.01,3.213698,0.28675201,2.2128,0.82,0.043,1.019
5376836,K00182.01,3.47942537,0.286411234,3.2992,13.2,0.045,0.91
9765975,K01520.01,18.45848,0.286070458,3.2938,1.9,0.128,0.83
3641726,K00804.01,9.029305,0.285729682,3.1352,2.6,0.079,0.82
11304958,K00764.01,41.43954,0.285388906,10.6241,4.7,0.218,0.88
6680177,K00860.01,16.61474,0.28504813,2.7655,0.7,0.12,0.83
9761882,K00948.01,24.58719,0.284707354,3.9033,2.5,0.16,0.79
4833421,K00232.05,56.25696,0.284366578,8.1388,1.79,0.294,0.97
1717722,K03145.01,4.536993,0.284025802,1.6672,1.44,0.048,0.633
3642335,K03010.01,60.8713,0.283685026,4.5711,1.41,0.25,0.532
5040077,K03065.01,0.8963827,0.28334425,1.177,1.13,0.018,0.94
12602314,K02853.01,1.4070228,0.283003474,1.362,1.06,0.022,0.77
8110767,K02504.01,20.49013,0.282662698,3.992,2.2,0.147,0.85
6716545,K02906.01,13.9095,0.282321922,6.781,1.36,0.119,1.33
6871071,K02220.01,3.282784,0.281981146,3.3344,1.19,0.044,0.97
7102316,K02028.01,57.24717,0.281640371,6.1224,3.3,0.282,0.85
11923284,K02026.01,2.758006,0.281299595,2.0383,1.94,0.041,1.3
4157325,K01860.01,6.319439,0.280958819,3.1923,2.58,0.069,1.12
11601584,K01831.03,34.2069,0.280618043,5.241,1.3,0.196,0.75
11288505,K01433.01,19.80762,0.280277267,3.6088,2.2,0.142,0.86
6034945,K01683.01,9.11513,0.279936491,4.5734,1.8,0.085,1.01
10879038,K01641.01,4.85382,0.279595715,2.7349,1.36,0.057,0.96
5956342,K01052.03,67.8299,0.279254939,6.9189,2.51,0.341,1.07
3560301,K00968.01,4.649606,0.278914163,13.3147,2,0.063,2.02
3734868,K00805.01,10.3280186,0.278573387,7.9635,13.4,0.089,1.01
4478168,K00626.02,8.02901,0.278232611,3.1623,0.96,0.081,1.086
9162741,K00703.01,1.3686106,0.277891835,1.6712,1.33,0.025,1.172
12470954,K00439.01,1.90221,0.277551059,2.2091,3.6,0.029,0.76
3217264,K00401.01,29.198926,0.277210283,5.1414,7.23,0.18,1.58
7107802,K02420.01,10.41729,0.276869507,4.237,1.27,0.093,0.88
8227661,K02826.01,0.9268482,0.276528731,1.5422,0.57,0.011,0.27
5185897,K02693.01,4.0814148,0.276187955,2.2014,0.73,0.043,0.575
6846911,K02477.01,14.02625,0.275847179,1.2912,2.2,0.113,1.09
9965957,K01911.01,5.753201,0.275506404,1.6214,2.2,0.059,0.79
7626370,K01706.01,1.9214304,0.275165628,1.8003,1.32,0.028,0.81
2021440,K01987.01,7.811385,0.274824852,3.8466,2.1,0.072,0.71
10253547,K02153.02,25.7461,0.274484076,6.9127,1.3,0.182,1.17
10975146,K01300.01,0.6313298,0.2741433,1.0875,1.34,0.012,0.622
8081482,K01539.01,2.81945506,0.273802524,4.1168,30,0.038,1.08
9818462,K01521.01,25.94199,0.273461748,3.9625,1.93,0.156,0.77
8226994,K00906.03,4.14787,0.273120972,2.3997,0.99,0.046,0.76
8127639,K01012.01,1.0234717,0.272780196,1.6892,3.6,0.02,0.97
4833421,K00232.02,5.766148,0.27243942,3.8686,1.92,0.064,0.97
10287248,K01152.01,4.72225588,0.272098644,3.4236,19.56,0.046,0.653
10002261,K00959.01,12.71379439,0.271757868,2.5473,5.39,0.063,0.27
7898352,K01486.02,30.18376,0.271417092,5.8355,2.8,0.191,0.92
7186665,K03033.01,8.559432,0.271076316,4.5373,1.19,0.084,1.02
3642289,K00301.02,11.44883,0.27073554,5.1592,1.16,0.104,1.21
7595157,K00568.02,2.359002,0.270394764,1.8505,0.74,0.033,0.77
8884274,K02868.01,10.652797,0.270053988,2.7244,1.7,0.092,0.57
6614629,K02737.01,0.52661718,0.269713212,1.129,0.81,0.012,1.02
6765135,K02592.01,175.609,0.269372437,8.6674,2.3,0.635,1.02
5775129,K02802.01,3.848208,0.269031661,2.0033,1.64,0.05,1.08
8077137,K00274.01,15.09205,0.268690885,4.1385,1.13,0.127,1.55
4275117,K02776.01,1.0065197,0.268350109,1.1706,1.18,0.02,0.98
11774303,K02269.01,0.6140747,0.268009333,1.0865,2.12,0.015,1.11
4349452,K00244.02,6.2385593,0.267668557,3.5454,3.4,0.07,1.66
